rho,T,invB,B,mu,E_ref,active_level_count,density_residual,active_vs_labeled_spectrum_error,below_branch,below_n,below_E,below_E_minus_mu,above_branch,above_n,above_E,above_E_minus_mu,nearest_LLplus_branch,nearest_LLplus_n,nearest_LLplus_E,nearest_LLplus_E_minus_mu,nearest_LLTRplus_branch,nearest_LLTRplus_n,nearest_LLTRplus_E,nearest_LLTRplus_E_minus_mu,fermi_bracketing_spacing,nearest_LLplus_LLTRplus_energy_difference,nearest_LLplus_LLTRplus_abs_splitting,nearest_LLplus_LLTRplus_n_difference
0.01,0.0002,15.906562847608454,0.06286713286713287,0.15649383454680937,0.14067712612499608,15,-4.8194087609587655e-14,0.0,LL0,0,0.15499685314685316,-0.0014969813999562154,LLTR+,1,0.2182472300023723,0.06175339545556294,LL+,1,0.32452029983188635,0.16802646528507698,LLTR+,1,0.2182472300023723,0.06175339545556294,0.06325037685551915,-0.10627306982951404,0.10627306982951404,0
0.01,0.0002,16.006674082313683,0.062473940236275186,0.216721779112311,0.14045792123329293,17,-2.67841304690819e-15,0.0,LL0,0,0.15455844336344682,-0.06216333574886418,LLTR+,1,0.21775307308117145,0.0010312939688604528,LL+,1,0.3232149060347346,0.10649312692242358,LLTR+,1,0.21775307308117145,0.0010312939688604528,0.06319462971772463,-0.10546183295356312,0.10546183295356312,0
0.01,0.0002,16.10678531701891,0.062085635359116015,0.21638287587153393,0.14024144126427668,17,-2.1144544448681302e-14,0.0,LL0,0,0.15412548342541438,-0.06225739244611955,LLTR+,1,0.21726470798078595,0.0008818321092520232,LL+,1,0.3219258515571124,0.10554297568557847,LLTR+,1,0.21726470798078595,0.0008818321092520232,0.06313922455537158,-0.10466114357632644,0.10466114357632644,0
0.01,0.0002,16.20689655172414,0.06170212765957447,0.21598565724232252,0.14002763572178228,17,-4.751234128352877e-14,0.0,LL0,0,0.15369787234042553,-0.062287784901896986,LLTR+,1,0.21678203019752126,0.0007963729551987431,LL+,1,0.3206528334232862,0.10466717618096369,LLTR+,1,0.21678203019752126,0.0007963729551987431,0.06308415785709573,-0.10387080322576495,0.10387080322576495,0
0.01,0.0002,16.307007786429367,0.06132332878581173,0.21556891349544022,0.13981645534965953,17,2.849630253987101e-14,0.0,LL0,0,0.15327551159618008,-0.06229340189926014,LLTR+,1,0.21630493775907395,0.0007360242636337277,LL+,1,0.31939555609767345,0.10382664260223323,LLTR+,1,0.21630493775907395,0.0007360242636337277,0.06302942616289386,-0.1030906183385995,0.1030906183385995,0
0.01,0.0002,16.407119021134594,0.06094915254237288,0.21514413996439982,0.1396078520939424,17,-3.712308238590367e-16,0.0,LL0,0,0.15285830508474577,-0.062285834879654056,LLTR+,1,0.21583333114789036,0.000689191183490534,LL+,1,0.318153731257856,0.10300959129345619,LLTR+,1,0.21583333114789036,0.000689191183490534,0.06297502606314459,-0.10232040010996565,0.10232040010996565,0
0.01,0.0002,16.507230255839822,0.06057951482479784,0.21471629337973733,0.1394017790663943,17,-2.0018708912772354e-15,0.0,LL0,0,0.15244615902964959,-0.06227013435008774,LLTR+,1,0.2153671132273018,0.00065081984756446,LL+,1,0.3169270775758538,0.10221078419611648,LLTR+,1,0.2153671132273018,0.00065081984756446,0.0629209541976522,-0.10155996434855202,0.10155996434855202,0
0.01,0.0002,16.60734149054505,0.06021433355659746,0.2142879411426646,0.1391981905093726,17,-1.3062745329861514e-12,0.0,LL0,0,0.15203898191560616,-0.06224895922705845,LLTR+,1,0.2149061891703188,0.0006182480276542002,LL+,1,0.31571532050730966,0.10142737936464505,LLTR+,1,0.2149061891703188,0.0006182480276542002,0.06286720725471265,-0.10080913133699085,0.10080913133699085,0
0.01,0.0002,16.707452725250278,0.05985352862849534,0.21386056667225462,0.13899704176195565,17,-5.858126483904158e-13,0.0,LL0,0,0.15163668442077233,-0.06222388225148229,LLTR+,1,0.21445046639097415,0.0005898997187195332,LL+,1,0.3145181920882527,0.1006576254159981,LLTR+,1,0.21445046639097415,0.0005898997187195332,0.06281378197020182,-0.10006772569727856,0.10006772569727856,0
0.01,0.0002,16.807563959955505,0.059497021839841166,0.21343509013960102,0.13879828922728096,17,3.2959746043559335e-17,0.0,LL0,0,0.1512391793514229,-0.06219591078817813,LLTR+,1,0.2139998544781073,0.0005647643385062739,LL+,1,0.31333543073912595,0.09990034059952493,LLTR+,1,0.2139998544781073,0.0005647643385062739,0.0627606751266844,-0.09933557626101866,0.09933557626101866,0
0.01,0.0002,16.907675194660733,0.059144736842105264,0.21301211023218908,0.1386018903410432,17,-1.627021434247311e-12,0.0,LL0,0,0.15084638157894736,-0.062165728653241714,LLTR+,1,0.21355426513149092,0.0005421548993018444,LL+,1,0.3121667810757751,0.09915467084358603,LLTR+,1,0.21355426513149092,0.0005421548993018444,0.06270788355254356,-0.09861251594428419,0.09861251594428419,0
0.01,0.0002,17.007786429365964,0.058796599084368864,0.21259202903881733,0.13840780354110516,17,6.5013341932207425e-12,0.0,LL0,0,0.15045820797907128,-0.06213382105974605,LLTR+,1,0.2131136121002022,0.0005215830613848615,LL+,1,0.3110119937271132,0.09841996468829586,LLTR+,1,0.2131136121002022,0.0005215830613848615,0.06265540412113091,-0.097898381626911,0.097898381626911,0
0.01,0.0002,17.10789766407119,0.05845253576072822,0.21217512188774995,0.1382159882381755,17,7.784398126098324e-13,0.0,LL0,0,0.15007457737321198,-0.062100544514537975,LLTR+,1,0.2126778111231474,0.0005026892353974521,LL+,1,0.3098708251591874,0.09769570327143745,LLTR+,1,0.2126778111231474,0.0005026892353974521,0.06260323374993543,-0.09719301403604,0.09719301403604,0
0.01,0.0002,17.20800889877642,0.05811247575953458,0.21176157894574152,0.13802640478751005,17,-2.058075931898884e-14,0.0,LL0,0,0.14969541047188106,-0.062066168473860456,LLTR+,1,0.21224677987165289,0.00048520092591136654,LL+,1,0.3087430375053861,0.0969814585596446,LLTR+,1,0.21224677987165289,0.00048520092591136654,0.06255136939977182,-0.09649625763373323,0.09649625763373323,0
0.01,0.0002,17.308120133481648,0.05777634961439588,0.21135153119465927,0.13783901446159522,17,-1.8256923750570309e-13,0.0,LL0,0,0.1493206298200514,-0.06203090137460787,LLTR+,1,0.2118204378940383,0.0004689066993790181,LL+,1,0.3076283984025395,0.09627686720788026,LLTR+,1,0.2118204378940383,0.0004689066993790181,0.06249980807398689,-0.09580796050850124,0.09580796050850124,0
0.01,0.0002,17.408231368186875,0.057444089456869005,0.21094506737478744,0.137653779423774,17,1.4285447824669006e-14,0.0,LL0,0,0.14895015974440895,-0.06199490763037849,LLTR+,1,0.2113987065620929,0.0004536391873054546,LL+,1,0.30652668083267476,0.09558161345788732,LLTR+,1,0.2113987065620929,0.0004536391873054546,0.06244854681768394,-0.09512797427058187,0.09512797427058187,0
0.01,0.0002,17.508342602892103,0.057115628970775094,0.2105422453919822,0.13747066270277664,17,-6.727455398314319e-12,0.0,LL0,0,0.14858392630241424,-0.061958319089567976,LLTR+,1,0.21098150901937937,0.0004392636273971573,LL+,1,0.3054376629702009,0.0948954175782187,LLTR+,1,0.21098150901937937,0.0004392636273971573,0.06239758271696513,-0.09445615395082155,0.09445615395082155,0
0.01,0.0002,17.60845383759733,0.056790903348073275,0.2101431002381907,0.13728962816812035,17,-1.4988010832439613e-15,0.0,LL0,0,0.14822185723310172,-0.06192124300508897,LLTR+,1,0.21056877013129158,0.00042566989310088843,LL+,1,0.30436112803430554,0.09421802779611485,LLTR+,1,0.21056877013129158,0.00042566989310088843,0.06234691289818986,-0.09379235790301396,0.09379235790301396,0
0.01,0.0002,17.70856507230256,0.056469849246231156,0.20974764959747377,0.13711064050634336,17,-1.8844127647188458e-13,0.0,LL0,0,0.14786388190954775,-0.06188376768792603,LLTR+,1,0.2101604164367982,0.00041276683932442437,LL+,1,0.30329686414635937,0.0935492145488856,LLTR+,1,0.2101604164367982,0.00041276683932442437,0.06229653452725045,-0.09313644770956117,0.09313644770956117,0
0.01,0.0002,17.808676307007786,0.056152404747033105,0.20935589794423318,0.13693366519804046,17,-4.794810382069414e-13,0.0,LL0,0,0.14750993129294193,-0.061845966651291245,LLTR+,1,0.20975637610180575,0.00040047815757257577,LL+,1,0.30224466419212936,0.09288876624789619,LLTR+,1,0.20975637610180575,0.00040047815757257577,0.06224644480886382,-0.09248828809032361,0.09248828809032361,0
0.01,0.0002,17.908787541713014,0.05583850931677019,0.2089678395534218,0.1367586684956689,17,8.028699233220138e-13,0.0,LL0,0,0.14715993788819876,-0.06180790166522304,LLTR+,1,0.20935657887407705,0.0003887393206552514,LL+,1,0.301204325688614,0.0922364861351922,LLTR+,1,0.20935657887407705,0.0003887393206552514,0.06219664098587829,-0.09184774681453695,0.09184774681453695,0
0.01,0.0002,18.008898776418242,0.05552810376775787,0.2085834607690108,0.13658561740209452,19,3.0010716134398763e-16,0.0,LL0,0,0.14681383570105003,-0.06176962506796077,LLTR+,1,0.20896095603964635,0.0003774952706355472,LL+,1,0.3001756506553196,0.0915921898863088,LLTR+,1,0.20896095603964635,0.0003774952706355472,0.06214712033859632,-0.09121469461567325,0.09121469461567325,0
0.01,0.0002,18.109010011123473,0.05522113022113021,0.2082027417362365,0.1364144796498496,19,3.2256645271511175e-12,0.0,LL0,0,0.14647156019656019,-0.06173118153967633,LLTR+,1,0.20856944038067193,0.00036669864443542033,LL+,1,0.29915844548980663,0.09095570375357012,LLTR+,1,0.20856944038067193,0.00036669864443542033,0.06209788018411175,-0.0905890051091347,0.0905890051091347,0
0.01,0.0002,18.209121245828698,0.054917532070861336,0.20782565772709544,0.1362452236810747,19,-2.281060236530852e-11,0.0,LL0,0,0.14613304825901038,-0.06169260946808505,LLTR+,1,0.2081819661346718,0.0003563084075763612,LL+,1,0.29815252084734134,0.0903268631202459,LLTR+,1,0.2081819661346718,0.0003563084075763612,0.062048917875661413,-0.08997055471266954,0.08997055471266954,0
0.01,0.0002,18.30923248053393,0.05461725394896719,0.20745218021077513,0.1360778186281187,19,1.682681771697503e-16,0.0,LL0,0,0.14579823815309842,-0.061653942057676714,LLTR+,1,0.20779846895508958,0.00034628874431444356,LL+,1,0.2971576915244952,0.0897055113137201,LLTR+,1,0.20779846895508958,0.00034628874431444356,0.06200023080199116,-0.08935922256940565,0.08935922256940565,0
0.01,0.0002,18.409343715239153,0.05432024169184291,0.20708227762662373,0.13591223429477192,19,-5.280116621708686e-13,0.0,LL0,0,0.14546706948640484,-0.0616152081402189,LLTR+,1,0.20741888587314009,0.00033660824651635113,LL+,1,0.2961737763465436,0.08909149871991989,LLTR+,1,0.20741888587314009,0.00033660824651635113,0.06195181638673525,-0.08875489047340354,0.08875489047340354,0
0.01,0.0002,18.509454949944384,0.0540264423076923,0.2067159160836461,0.13574844113810797,19,-4.410534437671032e-14,0.0,LL0,0,0.14513948317307693,-0.06157643291056916,LLTR+,1,0.20704315526088643,0.00032723917724034046,LL+,1,0.2952005980585165,0.08848468197487042,LLTR+,1,0.20704315526088643,0.00032723917724034046,0.0619036720878095,-0.08815744279763008,0.08815744279763008,0
0.01,0.0002,18.60956618464961,0.05373580394500897,0.20635305986184954,0.135586410250912,19,1.9421964037036332e-14,0.0,LL0,0,0.144815421398685,-0.06153763846316454,LLTR+,1,0.2066712167955021,0.00031815693365255804,LL+,1,0.2942379832197679,0.08788492335791837,LLTR+,1,0.2066712167955021,0.00031815693365255804,0.0618557953968171,-0.08756676642426581,0.08756676642426581,0
0.01,0.0002,18.70967741935484,0.05344827586206896,0.20599367184007458,0.13542611334467297,19,-1.3994031627939663e-12,0.0,LL0,0,0.1444948275862069,-0.061498844253867674,LLTR+,1,0.20630301142467414,0.000309339584599555,LL+,1,0.2932857621019286,0.087292090261854,LLTR+,1,0.20630301142467414,0.000309339584599555,0.06180818383846723,-0.08698275067725444,0.08698275067725444,0
0.01,0.0002,18.809788654060068,0.05316380839739799,0.20563771384025042,0.13526752273311887,19,-3.550007510177977e-13,0.0,LL0,0,0.14417764636309877,-0.06146006747715166,LLTR+,1,0.20593848133310513,0.00030076749285470883,LL+,1,0.29234376859011857,0.08670605474986814,LLTR+,1,0.20593848133310513,0.00030076749285470883,0.06176083497000637,-0.08640528725701344,0.08640528725701344,0
0.01,0.0002,18.909899888765295,0.05288235294117647,0.20528514690546992,0.1351106113162754,19,-2.7709952388210723e-12,0.0,LL0,0,0.14386382352941177,-0.06142132337605816,LLTR+,1,0.2055775699100728,0.0002924230046028875,LL+,1,0.2914118400872966,0.08612669318182667,LLTR+,1,0.2055775699100728,0.0002924230046028875,0.061713746380661044,-0.08583427017722378,0.08583427017722378,0
0.01,0.0002,19.010011123470523,0.052603861907548274,0.20493593153391854,0.13495535256502766,19,-3.642919299551295e-17,0.0,LL0,0,0.14355330602691632,-0.061382625507002214,LLTR+,1,0.20522022171800938,0.0002842901840908463,LL+,1,0.29048981742163293,0.0855538858877144,LLTR+,1,0.20522022171800938,0.0002842901840908463,0.06166691569109306,-0.08526959570362355,0.08526959570362355,0
0.01,0.0002,19.11012235817575,0.052328288707799764,0.20459002786339223,0.13480172050616787,19,1.403391292065237e-15,0.0,LL0,0,0.14324604190919674,-0.06134398595419549,LLTR+,1,0.20486638246206212,0.00027635459866989787,LL+,1,0.2895775447567926,0.08498751689340037,LLTR+,1,0.20486638246206212,0.00027635459866989787,0.06162034055286539,-0.08471116229473047,0.08471116229473047,0
0.01,0.0002,19.21023359288098,0.05205558772437753,0.20424739583199705,0.13464968970790997,19,1.6445178552260131e-15,0.0,LL0,0,0.14294198031268096,-0.06130541551931609,LLTR+,1,0.20451599896060113,0.000268603128604078,LL+,1,0.2886748695050247,0.08442747367302764,LLTR+,1,0.20451599896060113,0.000268603128604078,0.06157401864792017,-0.08415887054442356,0.08415887054442356,0
0.01,0.0002,19.310344827586206,0.05178571428571429,0.20390799530334103,0.13449923526585522,19,-1.557207661428972e-11,0.0,LL0,0,0.14264107142857144,-0.06126692387476959,LLTR+,1,0.20416901911663804,0.0002610238132970122,LL+,1,0.28778164224295466,0.08387364693961363,LLTR+,1,0.20416901911663804,0.0002610238132970122,0.0615279476880666,-0.08361262312631662,0.08361262312631662,0
0.01,0.0002,19.410456062291438,0.0515186246418338,0.20357178618579092,0.13435033278939185,19,7.306984878274747e-13,0.0,LL0,0,0.1423432664756447,-0.06122851971014623,LLTR+,1,0.20382539189012505,0.00025360570433413665,LL+,1,0.28689771662998265,0.08332593044419173,LLTR+,1,0.20382539189012505,0.00025360570433413665,0.061482125414480365,-0.0830723247398576,0.0830723247398576,0
0.01,0.0002,19.510567296996662,0.05125427594070696,0.20323872849856792,0.13420295838851365,19,-7.647667221721832e-13,0.0,LL0,0,0.14204851767388826,-0.06119021082467965,LLTR+,1,0.20348506727110094,0.0002463387725330224,LL+,1,0.28602294932919403,0.08278422083062612,LLTR+,1,0.20348506727110094,0.0002463387725330224,0.061436549597212675,-0.08253788205809309,0.08253788205809309,0
0.01,0.0002,19.610678531701893,0.05099262620533181,0.2029087824648748,0.134057088661042,19,-3.6948699308481103e-11,0.0,LL0,0,0.14175677821894497,-0.061152004245929814,LLTR+,1,0.2031479962536551,0.00023921378878030697,LL+,1,0.2851571999306921,0.08224841746581732,LLTR+,1,0.2031479962536551,0.00023921378878030697,0.06139121803471012,-0.08200920367703701,0.08200920367703701,0
0.01,0.0002,19.710789766407117,0.05073363431151242,0.20258190859017555,0.1339127006802377,19,3.336780851626031e-11,0.0,LL0,0,0.14146800225733636,-0.061113906332839196,LLTR+,1,0.20281413081068006,0.0002322222205045077,LL+,1,0.2843003308772679,0.08171842228709236,LLTR+,1,0.20281413081068006,0.0002322222205045077,0.061346128553343704,-0.08148620006658785,0.08148620006658785,0
0.01,0.0002,19.81090100111235,0.050477259966311055,0.20225806764277796,0.13376977198278792,19,-3.533635190011708e-12,0.0,LL0,0,0.14118214486243683,-0.06107592278034113,LLTR+,1,0.20248342386938475,0.00022535622660679877,LL+,1,0.2834522073923228,0.08119413974954484,LLTR+,1,0.20248342386938475,0.00022535622660679877,0.06130127900694793,-0.08096878352293804,0.08096878352293804,0
0.01,0.0002,19.911012235817573,0.050223463687150846,0.20193722079438647,0.1336282805571561,19,1.0581813203458523e-16,0.0,LL0,0,0.1408991620111732,-0.06103805878321328,LLTR+,1,0.2021558292875424,0.00021860849315591402,LL+,1,0.2826126974099662,0.08067547661557972,LLTR+,1,0.2021558292875424,0.00021860849315591402,0.06125666727636919,-0.08045686812242381,0.08045686812242381,0
0.01,0.0002,20.011123470522804,0.0499722067815453,0.20161932957919707,0.13348820483228102,21,2.01574867908505e-15,0.0,LL0,0,0.140619010561423,-0.06100031901777406,LLTR+,1,0.20183130183044629,0.0002119722512492206,LL+,1,0.281781671507211,0.08016234192801394,LLTR+,1,0.20183130183044629,0.0002119722512492206,0.06121229126902328,-0.07995036967676472,0.07995036967676472,0
0.01,0.0002,20.111234705228032,0.049723451327433624,0.20130435595353946,0.13334952366661376,21,-1.1563746488141291e-11,0.0,LL0,0,0.1403416482300885,-0.06096270772345097,LLTR+,1,0.20150979714855033,0.00020544119501086922,LL+,1,0.2809590028381945,0.07965464688465507,LLTR+,1,0.20150979714855033,0.00020544119501086922,0.06116814891846184,-0.0794492056896442,0.0794492056896442,0
0.01,0.0002,20.21134593993326,0.04947716015410016,0.20099226231970257,0.13321221633748034,21,7.608670637981874e-14,0.0,LL0,0,0.14006703357182168,-0.060925228747880894,LLTR+,1,0.20119127175576917,0.0001990094360665995,LL+,1,0.2801445670703542,0.0791523047506516,LLTR+,1,0.20119127175576917,0.0001990094360665995,0.061124238183947494,-0.078953295314585,0.078953295314585,0
0.01,0.0002,20.311457174638488,0.04923329682365827,0.20068301153020163,0.133076262530759,21,1.4471791820458435e-12,0.0,LL0,0,0.13979512595837898,-0.06088788557182265,LLTR+,1,0.20087568300841657,0.00019267147821494524,LL+,1,0.2793382423224904,0.07865523079228876,LLTR+,1,0.20087568300841657,0.00019267147821494524,0.06108055705003759,-0.07846255931407381,0.07846255931407381,0
0.01,0.0002,20.411568409343715,0.04899182561307902,0.20037656691373884,0.13294164233086106,21,-2.4903254805530572e-11,0.0,LL0,0,0.1395258855585831,-0.06085068135515573,LLTR+,1,0.2005629890847594,0.00018642217102055048,LL+,1,0.27853990910465265,0.07816334219091381,LLTR+,1,0.2005629890847594,0.00018642217102055048,0.06103710352617628,-0.07797692001989326,0.07797692001989326,0
0.01,0.0002,20.511679644048943,0.048752711496746204,0.2000728922964095,0.13280833621100552,21,-3.138558857251894e-12,0.0,LL0,0,0.13925927331887203,-0.06081361897753748,LLTR+,1,0.2002531489651665,0.00018025666875698398,LL+,1,0.2777494502597855,0.07767655796337597,LLTR+,1,0.2002531489651665,0.00018025666875698398,0.060993875646294465,-0.07749630129461899,0.07749630129461899,0
0.01,0.0002,20.61179087875417,0.0485159201295197,0.19977195198115877,0.13267632502377674,21,3.655046751371849e-12,0.0,LL0,0,0.13899525094441445,-0.06077670103674432,LLTR+,1,0.19994612241283244,0.0001741704316736703,LL+,1,0.27696675090707523,0.07719479892591646,LLTR+,1,0.19994612241283244,0.0001741704316736703,0.06095087146841799,-0.0770206284942428,0.0770206284942428,0
0.01,0.0002,20.711902113459402,0.048281417830290004,0.19947371078046267,0.1325455899919562,21,1.3610640392514028e-14,0.0,LL0,0,0.13873378088077337,-0.06073992989968929,LLTR+,1,0.19964186995505662,0.00016815917459395147,LL+,1,0.27619169838694013,0.07671798760647747,LLTR+,1,0.19964186995505662,0.00016815917459395147,0.060908089074283245,-0.07654982843188352,0.07654982843188352,0
0.01,0.0002,20.812013348164626,0.048049171566007486,0.19917813401330509,0.13241611269961867,21,-1.1147333056626962e-14,0.0,LL0,0,0.13847482629609836,-0.06070330771720672,LLTR+,1,0.1993403528650592,0.00016221885175410344,LL+,1,0.2754241822076071,0.07624604819430203,LLTR+,1,0.1993403528650592,0.00016221885175410344,0.060865526568960826,-0.07608382934254793,0.07608382934254793,0
0.01,0.0002,20.912124582869858,0.04781914893617021,0.19888518750452672,0.13228787508348439,21,-9.601347494836432e-14,0.0,LL0,0,0.1382183510638298,-0.060666836440696925,LLTR+,1,0.19904153314431572,0.00015634563978900173,LL+,1,0.2746640939932239,0.07577890648869717,LLTR+,1,0.19904153314431572,0.00015634563978900173,0.06082318208048593,-0.07562256084890817,0.07562256084890817,0
0.01,0.0002,21.012235817575082,0.04759131815775543,0.19859483758746954,0.13216085942451816,21,-1.0558528010240487e-11,0.0,LL0,0,0.1379643197458973,-0.06063051784157225,LLTR+,1,0.19874537350539367,0.0001505359179241328,LL+,1,0.27391132743345437,0.07531648984598482,LLTR+,1,0.19874537350539367,0.0001505359179241328,0.060781053759496384,-0.07516595392806069,0.07516595392806069,0
0.01,0.0002,21.112347052280313,0.04736564805057955,0.19830705110960786,0.1320350483397676,21,-1.5558040966645592e-12,0.0,LL0,0,0.1377126975763962,-0.06059435353321166,LLTR+,1,0.19845183735527383,0.00014478624566596765,LL+,1,0.2731657782345075,0.07485872712489963,LLTR+,1,0.19845183735527383,0.00014478624566596765,0.06073913977887763,-0.07471394087923366,0.07471394087923366,0
0.01,0.0002,21.21245828698554,0.047142108023072886,0.19802179541967777,0.13191042477443266,21,1.6132928326584306e-16,0.0,LL0,0,0.13746345044572628,-0.06055834497395149,LLTR+,1,0.19816088877914081,0.00013909335946304946,LL+,1,0.27242734407155345,0.07440554865187568,LLTR+,1,0.19816088877914081,0.00013909335946304946,0.06069743833341454,-0.07426645529241263,0.07426645529241263,0
0.01,0.0002,21.31256952169077,0.046920668058455114,0.19773903837683232,0.13178697199415823,21,2.5753097571135086e-12,0.0,LL0,0,0.13721654488517745,-0.060522493491654866,LLTR+,1,0.1978724925246274,0.0001334541477950868,LL+,1,0.2716959245424805,0.07395688616564816,LLTR+,1,0.1978724925246274,0.0001334541477950868,0.06065594763944995,-0.07382343201785307,0.07382343201785307,0
0.01,0.0002,21.412680756395996,0.0467012987012987,0.19745874834175567,0.13166467357754352,21,-2.572594914873605e-13,0.0,LL0,0,0.13697194805194807,-0.0604868002898076,LLTR+,1,0.1975866139864979,0.0001278656447422366,LL+,1,0.27097142112294914,0.07351267278119347,LLTR+,1,0.1975866139864979,0.0001278656447422366,0.06061466593454984,-0.07338480713645124,0.07338480713645124,0
0.01,0.0002,21.512791991101224,0.04648397104446742,0.19718089417677914,0.1315435134088601,21,1.5997619895458115e-14,0.0,LL0,0,0.1367296277145812,-0.06045126646219795,LLTR+,1,0.1973032191917559,0.00012232501497674853,LL+,1,0.2702537371227015,0.07307284294592237,LLTR+,1,0.1973032191917559,0.00012232501497674853,0.0605735914771747,-0.07295051793094562,0.07295051793094562,0
0.01,0.0002,21.612903225806452,0.04626865671641791,0.19690544523393383,0.1314234756709725,21,-4.0041329626983035e-11,0.0,LL0,0,0.136489552238806,-0.06041589299512784,LLTR+,1,0.1970222747851635,0.00011682955122965799,LL+,1,0.2695427776430843,0.07263733240915049,LLTR+,1,0.1970222747851635,0.00011682955122965799,0.0605327225463575,-0.07252050285792083,0.07252050285792083,0
0.01,0.0002,21.71301446051168,0.04605532786885246,0.1966323713762206,0.13130454483845477,21,1.864038437493498e-12,0.0,LL0,0,0.1362516905737705,-0.0603806808024501,LLTR+,1,0.19674374801515812,0.00011137663893751037,LL+,1,0.2688384495357478,0.0722060781595272,LLTR+,1,0.19674374801515812,0.00011137663893751037,0.06049205744138761,-0.0720947015205897,0.0720947015205897,0
0.01,0.0002,21.813125695216907,0.04584395716471188,0.19636164292385308,0.13118670567089638,21,-4.748632043138912e-14,0.0,LL0,0,0.13601601223865376,-0.060345630685199325,LLTR+,1,0.19646760672015423,0.0001059637963011506,LL+,1,0.26814066136248116,0.07177901843862808,LLTR+,1,0.19646760672015423,0.0001059637963011506,0.060451594481500476,-0.07167305464232693,0.07167305464232693,0
0.01,0.0002,21.913236929922135,0.04563451776649746,0.19609323069937468,0.13106994320639184,21,6.0100761173353945e-12,0.0,LL0,0,0.13578248730964468,-0.06031074338973,LLTR+,1,0.1961938193152184,0.00010058861584372192,LL+,1,0.2674493233561494,0.07135609265677473,LLTR+,1,0.1961938193152184,0.00010058861584372192,0.06041133200557372,-0.071255504040931,0.071255504040931,0
